attempt_id,test_id,total_time_seconds,score_correct,score_total,n_items,rapid_share,n_mc_items,median_mc_item_time,mc_revision_share,score,pace_seconds_per_item,label
04bed3f6-6c88-4eab-8159-0a4951e0eca0,reading_grade3_2015,2148,38,40,40,0.0,38,43.0,0.10526315789473684,0.95,53.7,clean
04c11adc-533e-46c3-bbc9-5ebe28097081,reading_endofcourse_practice_2024,85479,15,29,29,0.0,29,26.0,0.2413793103448276,0.5172413793103449,2947.551724137931,clean
04c288a8-fbac-4217-be61-31677291136c,math_grade4_practice_2023,261,11,18,18,0.0,18,9.5,0.16666666666666666,0.6111111111111112,14.5,clean
04c4aed6-747a-43da-b693-1221d1b2a64e,reading_endofcourse_practice_2024,2313,15,23,23,0.0,23,80.0,0.043478260869565216,0.6521739130434783,100.56521739130434,clean
04ce38ed-6cf8-4f59-b82e-985e5f616470,math_grade5_2014,7456,21,50,50,0.52,43,4.0,0.023255813953488372,0.42,149.12,clean
04ea1a60-7590-4d99-9518-2613512aaaf8,math_grade4_practice_2023,136,18,18,18,0.0,18,4.0,0.0,1.0,7.555555555555555,clean
04eafd99-242a-4eba-84ad-600341d6d581,math_grade3_practice_2023,1211,9,17,17,0.0,17,39.0,0.11764705882352941,0.5294117647058824,71.23529411764706,clean
04ec56b4-53ce-4d7d-b65a-ee7ebc3c39bd,reading_grade4_practice_2024,238,38,42,42,0.2857142857142857,42,3.0,0.023809523809523808,0.9047619047619048,5.666666666666667,replay
0501c835-ed5e-4b00-9d56-2b5fda52b302,science_grade5_2015,277,34,36,36,0.027777777777777776,34,5.0,0.0,0.9444444444444444,7.694444444444445,clean
0506b959-99f5-4095-87e1-a70ca89a1955,math_grade5_practice_2023,389,24,24,24,0.08333333333333333,24,3.5,0.0,1.0,16.208333333333332,clean
050c7a22-06a6-4479-b532-6e4d949d5b59,math_grade5_practice_2023,552,24,24,24,0.0,24,10.0,0.041666666666666664,1.0,23.0,clean
050e3001-24c1-44af-8cf4-3ad44594c60e,reading_grade6_2015,257,45,45,45,0.15555555555555556,42,3.0,0.5,1.0,5.711111111111111,clean
05100bcf-08fc-45d8-9976-210818ca948c,science_grade5_2015,138,32,36,36,0.5555555555555556,34,2.0,0.029411764705882353,0.8888888888888888,3.8333333333333335,clean
05199cd2-7660-4301-895b-40542eb3eaf2,science_grade8_2015,1829,46,48,48,0.020833333333333332,43,10.0,0.06976744186046512,0.9583333333333334,38.104166666666664,clean
0530b9ba-84ff-4e2a-9df3-5266c46d75b1,reading_grade5_practice_2024,33809,24,38,38,0.2894736842105263,38,66.5,0.13157894736842105,0.631578947368421,889.7105263157895,clean
0537ab47-cbe4-47ce-836a-10c85d0f3557,math_grade3_practice_2023,132,0,17,17,0.0,17,5.0,0.0,0.0,7.764705882352941,clean
054b4870-df1f-4b0c-9a4e-86b0dbe000d3,math_algebra1_2015,23803,39,44,44,0.0,40,129.0,0.225,0.8863636363636364,540.9772727272727,clean
05539a46-92b9-4a7c-b35b-1e0e20e126e2,math_grade4_practice_2023,102,18,18,18,0.0,18,3.0,0.0,1.0,5.666666666666667,clean
0554d809-905a-470c-8f49-35ac2645bbe9,reading_grade4_practice_2024,260,41,42,42,0.07142857142857142,42,4.0,0.0,0.9761904761904762,6.190476190476191,replay
0555d230-bbd0-4c77-8849-319202aa99da,reading_grade4_2015,283,36,40,40,0.0,40,6.0,0.25,0.9,7.075,clean
055b0123-345e-45db-ae9a-06172b016b8b,reading_endofcourse_practice_2024,12383,26,29,29,0.0,29,14.0,0.06896551724137931,0.896551724137931,427.0,clean
05614285-cb6f-48da-8600-29bac7387efd,science_grade5_2015,127,35,36,36,0.5277777777777778,34,2.0,0.029411764705882353,0.9722222222222222,3.5277777777777777,replay
05648c9d-04a1-426b-89d3-961b69e8b363,math_grade5_practice_2023,3452,19,24,24,0.0,24,45.0,0.041666666666666664,0.7916666666666666,143.83333333333334,clean
056c97c6-6786-4e7e-98b9-e9e4ad99b7b9,science_biology_2015,1499,40,46,46,0.043478260869565216,40,23.5,0.35,0.8695652173913043,32.58695652173913,clean
056dfc88-3837-488c-85a5-7f7e9dacb333,math_grade5_practice_2023,116,16,24,24,0.041666666666666664,24,3.0,0.20833333333333334,0.6666666666666666,4.833333333333333,clean
0572c311-1940-4492-8870-d0b62c6f4145,math_grade3_2014,14474,40,40,40,0.0,35,151.0,0.08571428571428572,1.0,361.85,clean
05747510-a95f-4bdb-9985-bf8e505b66b3,math_grade3_practice_2023,64,17,17,17,0.29411764705882354,17,3.0,0.058823529411764705,1.0,3.764705882352941,clean
05884138-4bb0-43a7-9d5f-cdc62785eb4b,math_algebra1_practice_2023,99,14,18,18,0.8333333333333334,18,3.0,0.0,0.7777777777777778,5.5,clean
058994cd-570d-43fa-ad8f-a771e27f0198,reading_grade5_2015,919,28,40,40,0.1,39,8.0,0.20512820512820512,0.7,22.975,clean
0589b743-b01d-40d8-ae86-ac917216f648,science_biology_2015,2096,22,46,46,0.0,40,22.0,0.125,0.4782608695652174,45.56521739130435,clean
058f0cef-2b26-48db-b837-3e5e0a8d0741,math_geometry_2014,3586,32,50,50,0.22,45,29.0,0.022222222222222223,0.64,71.72,clean
058fdba4-2ac0-4d44-bbe0-b2fcabd41123,math_grade5_practice_2023,755,14,24,24,0.0,24,18.5,0.0,0.5833333333333334,31.458333333333332,clean
05b0801d-7770-4c0c-a56c-823b0f7c9bba,reading_grade5_practice_2024,711,32,38,38,0.05263157894736842,38,7.5,0.02631578947368421,0.8421052631578947,18.710526315789473,clean
05b21b33-cc85-40fb-aa39-f9b87de18b54,math_grade3_practice_2023,51,17,17,17,0.0,17,2.0,0.0,1.0,3.0,replay
05b3634f-837a-417e-b508-c1725166af3b,math_grade3_practice_2023,177,17,17,17,0.0,17,3.0,0.0,1.0,10.411764705882353,clean
05b763f3-8d4c-46da-bae1-166cd2f7a554,math_grade4_practice_2023,137,0,18,18,0.0,18,2.0,0.0,0.0,7.611111111111111,clean
05bc00a7-55be-4450-8b7d-655b23946691,science_grade5_2015,969,30,36,36,0.0,34,15.5,0.058823529411764705,0.8333333333333334,26.916666666666668,clean
05bf5fc5-bcc4-4776-a1bd-72f2530ed3e0,reading_grade6_practice_2024,112,27,29,29,0.3448275862068966,29,2.0,0.3103448275862069,0.9310344827586207,3.8620689655172415,replay
05c5cad2-1686-4715-866b-2edc436ca5a6,math_algebra2_practice_2023,392,13,22,22,0.045454545454545456,22,8.5,0.13636363636363635,0.5909090909090909,17.818181818181817,clean
05e19675-3cc0-4526-b885-cd5be056fbbd,math_geometry_practice_2023,150,16,23,23,0.043478260869565216,23,4.0,0.043478260869565216,0.6956521739130435,6.521739130434782,clean
05e1fab5-0136-4d76-85c9-b6b5c3ccf1df,math_grade3_2014,847,34,40,40,0.2,35,5.0,0.02857142857142857,0.85,21.175,clean
05f4d02c-0000-40d1-8e47-f9255b3941c0,math_algebra1_practice_2023,1935,17,18,18,0.2777777777777778,18,13.0,0.0,0.9444444444444444,107.5,clean
05fc021b-9c15-4f79-8e93-01ec6a7dbc97,reading_grade4_practice_2024,1330,27,42,42,0.0,42,20.0,0.047619047619047616,0.6428571428571429,31.666666666666668,clean
05fd4d23-175f-470d-9819-18e86594bacc,math_algebra1_2014,526,44,50,50,0.44,43,5.0,0.023255813953488372,0.88,10.52,clean
06050216-93fc-4f28-b505-0ca5fad394e5,math_grade3_practice_2023,87,17,17,17,0.0,17,3.0,0.0,1.0,5.117647058823529,clean
0618b228-e74a-475a-9063-8c59687c7df7,math_algebra1_practice_2023,6981,14,18,18,0.0,18,208.5,0.2222222222222222,0.7777777777777778,387.8333333333333,clean
061a31a0-45b7-45ea-98fd-de06802f0703,reading_endofcourse_practice_2024,307,17,29,29,0.06896551724137931,29,9.0,0.034482758620689655,0.5862068965517241,10.586206896551724,clean
061be851-690a-4608-9de5-8751ee4b0a63,math_geometry_practice_2023,1356,12,23,23,0.0,23,32.0,0.043478260869565216,0.5217391304347826,58.95652173913044,clean
06283377-40f3-46b3-bad7-7303c6395e39,science_grade5_2015,238,34,36,36,0.3611111111111111,34,3.0,0.08823529411764706,0.9444444444444444,6.611111111111111,clean
0629ca65-e439-47b7-990d-ebbb1f8c3888,math_grade3_2014,2034,27,40,40,0.0,35,36.0,0.05714285714285714,0.675,50.85,clean
0632196f-cce6-4626-9457-44721ee1d04c,math_grade3_practice_2023,53,17,17,17,0.0,17,3.0,0.058823529411764705,1.0,3.1176470588235294,replay
0639dccd-29bd-4943-96f3-efde72fd3f0a,reading_grade5_practice_2024,3131,38,38,38,0.0,38,52.0,0.0,1.0,82.39473684210526,clean
06415586-8761-4d86-90f0-2db99e5e8815,math_grade3_2014,1030,11,40,40,0.2,35,10.0,0.17142857142857143,0.275,25.75,clean
0642c5d1-b658-4d5a-a550-3aa5a9b8ad88,reading_grade7_2015,1663,32,45,45,0.0,45,22.0,0.4444444444444444,0.7111111111111111,36.955555555555556,clean
064c9089-a710-45f4-b756-3d8d846e7ddd,math_grade7_2014,24352,42,50,50,0.0,46,81.0,0.021739130434782608,0.84,487.04,clean
06626255-318d-4339-862e-1eca0c68660e,science_biology_2015,943,41,46,46,0.0,40,13.0,0.025,0.8913043478260869,20.5,clean
066ad0bb-3a62-4db5-9d32-d8b9883d57a7,math_grade3_practice_2023,71,17,17,17,0.0,17,3.0,0.058823529411764705,1.0,4.176470588235294,clean
067b3499-60c1-4f3d-87f7-bca30045ba44,math_grade3_practice_2023,78,7,17,17,0.0,17,3.0,0.0,0.4117647058823529,4.588235294117647,clean
067dc8f7-92cb-4017-924d-786c5823c507,math_algebra1_practice_2023,99,18,18,18,0.7777777777777778,18,3.0,0.0,1.0,5.5,clean
0687da01-c4b7-4fd2-9bea-1e263772ec2f,math_grade8_2014,10083,40,50,50,0.0,44,109.0,0.09090909090909091,0.8,201.66,clean
068db859-aa55-4f5d-9a73-8c03bac6d5c7,math_grade4_2014,2136,22,50,50,0.18,45,5.0,0.044444444444444446,0.44,42.72,clean
0695a99a-fce0-4606-b0ed-d463d222e6da,science_grade8_2015,619,24,48,48,0.22916666666666666,43,9.0,0.046511627906976744,0.5,12.895833333333334,clean
0698632c-d01e-414c-8df9-9ec5842b7220,math_grade3_practice_2023,58,17,17,17,0.0,17,2.0,0.058823529411764705,1.0,3.411764705882353,replay
06a62053-f345-4fa2-b7ca-7e500ad7db3e,reading_grade4_practice_2024,788,32,42,42,0.0,42,13.0,0.16666666666666666,0.7619047619047619,18.761904761904763,clean
06b55e96-d681-4791-9bf4-c196efd6f3ef,math_grade6_practice_2023,691,13,23,23,0.0,23,16.0,0.08695652173913043,0.5652173913043478,30.043478260869566,clean
06bcdb00-18a4-4e39-a101-6943063c4418,math_grade3_practice_2023,136,17,17,17,0.0,17,4.0,0.0,1.0,8.0,clean
06bf5c45-5da3-41c0-bc09-e3d1bc6eaf3d,math_grade4_2014,7348,24,50,50,0.0,45,15.0,0.022222222222222223,0.48,146.96,clean
06c4b748-92a6-462c-a911-77e93cb428d0,math_grade5_practice_2023,64,24,24,24,0.4166666666666667,24,2.0,0.0,1.0,2.6666666666666665,replay
06c4bde0-eac1-4c0e-9a4c-41d3929698d5,reading_grade8_practice_2024,2796,12,39,39,0.5897435897435898,39,2.0,0.02564102564102564,0.3076923076923077,71.6923076923077,clean
06c70472-e4c3-4327-858f-7a3493d7aac0,reading_grade4_practice_2024,755,32,42,42,0.0,42,9.0,0.047619047619047616,0.7619047619047619,17.976190476190474,clean
06d86500-557d-4966-b712-9119bb8b1847,math_grade3_practice_2023,110,6,17,17,0.0,17,4.0,0.0,0.35294117647058826,6.470588235294118,clean
06dad05f-99b6-41ab-83ca-14e7e13f60b2,science_biology_2015,22798,17,46,46,0.13043478260869565,40,12.5,0.225,0.3695652173913043,495.60869565217394,clean
06e4aa8f-361d-4223-8dee-339b6130e7ee,math_geometry_2015,2663,35,45,45,0.4,37,10.0,0.02702702702702703,0.7777777777777778,59.17777777777778,clean
06e4b56b-ad3e-45a7-ae70-f9de2a9615c2,math_grade5_practice_2023,1891,23,24,24,0.0,24,66.0,0.041666666666666664,0.9583333333333334,78.79166666666667,clean
06f77ad0-656f-4300-b9e0-e5cb3f801a3d,math_algebra1_practice_2023,1226,7,18,18,0.2777777777777778,18,33.5,0.1111111111111111,0.3888888888888889,68.11111111111111,clean
06fc6441-454c-475c-bc9f-91351f7f0f43,reading_grade4_practice_2024,487,27,42,42,0.0,42,6.5,0.14285714285714285,0.6428571428571429,11.595238095238095,clean
06fc7375-44d1-4a43-bdae-5f62c156e9e0,math_grade4_2014,285,48,50,50,0.26,45,3.0,0.0,0.96,5.7,replay
06fe1f91-b145-4a71-87ef-4fa15c21b37b,science_earth_sci_2015,1696,40,45,45,0.0,39,12.0,0.05128205128205128,0.8888888888888888,37.68888888888889,clean
070640e6-0adf-47cd-9b2c-141c044cb082,math_grade4_practice_2023,45,17,18,18,0.16666666666666666,18,2.0,0.5555555555555556,0.9444444444444444,2.5,replay
070c8f6d-ff1e-4fc3-b9c6-b1c502ce80d5,reading_grade5_practice_2024,7767,21,38,38,0.0,38,40.0,0.3157894736842105,0.5526315789473685,204.39473684210526,clean
071e1222-a8c0-4a09-a49c-256affcdfdb8,science_biology_2015,234172,27,46,46,0.0,40,18.0,0.15,0.5869565217391305,5090.695652173913,clean
071ecd8b-46ef-49bf-8c37-94fc3e392056,math_grade3_practice_2023,185,17,17,17,0.0,17,3.0,0.0,1.0,10.882352941176471,clean
071f9402-ca54-474d-a900-89ad7274a0be,math_grade5_practice_2023,2925,15,24,24,0.0,24,61.5,0.0,0.625,121.875,clean
07393b74-4cc3-4bf8-9bae-4dbfb23452c0,math_algebra2_practice_2023,189,0,22,22,0.0,22,2.0,0.0,0.0,8.590909090909092,clean
07540759-b767-46d3-b4f1-f7e6ec7358af,math_grade3_practice_2023,87,4,17,17,0.0,17,3.0,0.0,0.23529411764705882,5.117647058823529,clean
076f630c-58f1-41c3-a5c4-e636cc183235,math_geometry_2014,1862,22,50,50,0.28,45,15.0,0.022222222222222223,0.44,37.24,clean
0776324e-7071-4fb8-97c8-2cf4de959c46,math_geometry_practice_2023,518,22,23,23,0.34782608695652173,23,3.0,0.043478260869565216,0.9565217391304348,22.52173913043478,clean
077b7819-f546-42c3-96a0-e558aad4e486,math_grade4_practice_2023,162,16,18,18,0.0,18,5.0,0.0,0.8888888888888888,9.0,clean
077b7c31-5a6f-47d0-9e27-6e23b5529452,science_earth_sci_2015,2396,41,45,45,0.0,39,37.0,0.07692307692307693,0.9111111111111111,53.24444444444445,clean
077ef4ff-bc9b-43bf-a417-48f6a24230ea,reading_grade3_2015,503,36,40,40,0.175,38,8.0,0.05263157894736842,0.9,12.575,clean
078103ce-c941-4180-b1b6-1f8ffff0f5c5,math_grade4_practice_2023,259,11,18,18,0.0,18,5.0,0.05555555555555555,0.6111111111111112,14.38888888888889,clean
078ab525-39fa-4a15-83a2-b9f4574d78bb,math_geometry_2015,3673,28,45,45,0.0,37,37.0,0.05405405405405406,0.6222222222222222,81.62222222222222,clean
07a7e3ca-6599-4854-b668-537d64692be8,math_grade3_2014,309,34,40,40,0.5,35,4.0,0.0,0.85,7.725,clean
07b0bfbe-9636-4ab1-9549-c8b841eb1b8c,math_grade4_practice_2023,592,8,18,18,0.0,18,28.0,0.1111111111111111,0.4444444444444444,32.888888888888886,clean
07ba3876-0181-4e34-bc66-fbf4350ff00d,math_grade3_2014,400,38,40,40,0.175,35,6.0,0.0,0.95,10.0,clean
07c2dbb8-d50e-4233-afd6-aeff9c76ab46,reading_grade4_practice_2024,919,42,42,42,0.07142857142857142,42,8.5,0.047619047619047616,1.0,21.88095238095238,clean
07c62d28-428b-4b44-a75f-f50af32d1aa7,math_grade4_practice_2023,535,9,18,18,0.0,18,22.0,0.16666666666666666,0.5,29.72222222222222,clean
07ca048a-daed-428d-8541-90405341a1e0,math_grade3_practice_2023,61,17,17,17,0.0,17,2.0,0.0,1.0,3.588235294117647,clean
07cecdb5-980f-4746-8fbd-26dc592dfe6a,reading_grade5_practice_2024,635,35,38,38,0.0,38,12.0,0.18421052631578946,0.9210526315789473,16.710526315789473,clean
07dd9ea6-0687-461d-8c19-145ec64a5b43,reading_grade4_2015,3835,35,40,40,0.0,40,42.0,0.175,0.875,95.875,clean
07e4e0b1-e15b-47fa-81d5-3a13bb030319,math_grade3_practice_2023,2034,10,17,17,0.0,17,32.0,0.058823529411764705,0.5882352941176471,119.6470588235294,clean
07fd95dd-ffe6-457c-93ab-4f3c6766212e,math_grade3_practice_2023,56,17,17,17,0.058823529411764705,17,2.0,0.0,1.0,3.2941176470588234,replay
08036d86-35e0-4375-abf5-7d17964f048e,reading_endofcourse_practice_2024,111,0,29,29,0.0,29,2.0,0.0,0.0,3.8275862068965516,rushed_guess
080d2a71-1a54-4836-98da-47d7eb2ae94d,math_grade4_practice_2023,49,18,18,18,0.2222222222222222,18,2.0,0.05555555555555555,1.0,2.7222222222222223,replay
082be4ab-68d0-4706-8d00-ed8a8143fc79,reading_grade6_2015,2213,42,45,45,0.0,42,14.5,0.14285714285714285,0.9333333333333333,49.17777777777778,clean
08309cf4-7554-4017-a63a-fface08c9425,science_grade5_2015,838,35,36,36,0.0,34,13.0,0.0,0.9722222222222222,23.27777777777778,clean
0832ebd5-8321-4806-bfb8-733c949e57b2,math_grade6_practice_2023,52,23,23,23,0.4782608695652174,23,2.0,0.043478260869565216,1.0,2.260869565217391,replay
0833dd57-2bec-429a-96ef-9722d329e3b2,reading_grade6_practice_2024,160,26,29,29,0.034482758620689655,29,4.0,0.20689655172413793,0.896551724137931,5.517241379310345,clean
08365f75-9695-42d5-8fca-c302cbcc8bdc,reading_grade8_practice_2024,757,37,39,39,0.23076923076923078,39,7.0,0.05128205128205128,0.9487179487179487,19.41025641025641,clean
083fdb05-ea06-4554-ac7a-dfccf09f2443,math_grade5_practice_2023,694,22,24,24,0.041666666666666664,24,4.5,0.08333333333333333,0.9166666666666666,28.916666666666668,clean
08516ad5-2865-4d26-8d53-81c1a1044797,reading_grade8_practice_2024,1437,25,39,39,0.05128205128205128,39,15.0,0.05128205128205128,0.6410256410256411,36.84615384615385,clean
085c6f14-5a40-4b75-9141-838468607280,science_grade5_2015,1725,35,36,36,0.0,34,31.0,0.029411764705882353,0.9722222222222222,47.916666666666664,clean
08695f8a-8d48-4ad9-8909-5057567b16c1,reading_grade6_practice_2024,179,14,29,29,0.2413793103448276,29,3.0,0.0,0.4827586206896552,6.172413793103448,clean
08755103-d65d-4036-b12e-dca327fa77c9,math_grade3_practice_2023,172,16,17,17,0.0,17,3.0,0.0,0.9411764705882353,10.117647058823529,clean
0875cd35-3c1d-452f-9b7e-812779c8c64c,math_grade6_2014,744,23,50,50,0.1,43,4.0,0.023255813953488372,0.46,14.88,clean
08768378-2d00-401b-96cc-d00e5adc7429,science_grade5_2015,366,35,36,36,0.0,34,7.0,0.058823529411764705,0.9722222222222222,10.166666666666666,clean
087e396e-d107-4eb4-9075-b466d6b80bed,math_algebra1_practice_2023,5150,16,18,18,0.0,18,144.5,0.16666666666666666,0.8888888888888888,286.1111111111111,clean
0897415e-dd3e-4184-a3b6-759c6a267dc1,reading_grade5_2015,3324,28,40,40,0.0,39,47.0,0.10256410256410256,0.7,83.1,clean
089856e7-9505-4a11-b238-c8669c6ed984,math_grade4_practice_2023,1400,14,18,18,0.0,18,56.5,0.16666666666666666,0.7777777777777778,77.77777777777777,clean
0898c466-2114-44ff-a0ef-797bf1966ca3,reading_grade5_2015,749,34,40,40,0.0,39,9.0,0.1282051282051282,0.85,18.725,clean
089bbc50-751a-4d9c-bdc8-a5c1caf60429,math_grade5_2014,983,45,50,50,0.12,43,9.0,0.046511627906976744,0.9,19.66,clean
089bd182-83fc-4115-847a-73ab2f916631,math_grade5_practice_2023,109,24,24,24,0.0,24,3.0,0.0,1.0,4.541666666666667,clean
08acea00-2116-4e46-9f2e-f729e65249e4,math_grade4_practice_2023,1291,13,18,18,0.0,18,58.5,0.05555555555555555,0.7222222222222222,71.72222222222223,clean
08af04c7-c2b4-43b6-85c4-05c335c14528,reading_grade5_practice_2024,688,33,38,38,0.0,38,8.0,0.05263157894736842,0.868421052631579,18.105263157894736,clean
08af7313-f987-4be2-bbe7-0a39187001d0,math_grade6_2014,1749,32,50,50,0.0,43,23.0,0.023255813953488372,0.64,34.98,clean
08c240f5-3baa-433d-af63-674349f9bccf,math_grade3_practice_2023,173,15,17,17,0.058823529411764705,17,3.0,0.0,0.8823529411764706,10.176470588235293,clean
08c45d14-ba1f-4cbe-b076-0ef3d11b046f,math_grade8_practice_2023,1531,13,28,28,0.0,28,36.5,0.10714285714285714,0.4642857142857143,54.67857142857143,clean
08c5a3d2-b073-4f61-83f8-be2719bf796b,math_grade4_practice_2023,254,10,18,18,0.0,18,7.0,0.1111111111111111,0.5555555555555556,14.11111111111111,clean
08ccc34c-6f67-4bf3-a976-51ef15e60c84,math_grade4_2014,2740,47,50,50,0.0,45,27.0,0.022222222222222223,0.94,54.8,clean
08d61442-934d-4c08-98f0-9a4cd48fe0ce,math_grade8_practice_2023,1420,11,28,28,0.0,28,44.5,0.07142857142857142,0.39285714285714285,50.714285714285715,clean
08d6c4e5-1bfb-443e-88e1-8511d99b4739,math_grade4_2014,383,50,50,50,0.1,45,4.0,0.022222222222222223,1.0,7.66,clean
08dcc1b5-2858-43f4-b6c0-ad4829c58ea8,math_grade4_practice_2023,83,18,18,18,0.0,18,3.5,0.05555555555555555,1.0,4.611111111111111,clean
08e784be-f65c-4bc3-b33d-de7da817cc4f,reading_grade7_practice_2024,1158,25,36,36,0.05555555555555555,36,18.0,0.05555555555555555,0.6944444444444444,32.166666666666664,clean
08e7ac38-aa67-468e-87fb-4abc8a13bea1,science_grade8_2015,6474,44,48,48,0.1875,43,7.0,0.06976744186046512,0.9166666666666666,134.875,clean
08e9fbbc-3cec-4733-9fc7-63386ce43411,science_biology_2015,1754,26,46,46,0.021739130434782608,40,20.0,0.075,0.5652173913043478,38.130434782608695,clean
08eb9d38-4f12-4015-8d34-0f237a196ad8,science_biology_2015,3968,34,46,46,0.021739130434782608,40,41.5,0.125,0.7391304347826086,86.26086956521739,clean
08f2a253-8074-4ed5-9dd4-53f326498b8f,math_grade7_practice_2023,1079,21,22,22,0.0,22,28.0,0.09090909090909091,0.9545454545454546,49.04545454545455,clean
08f3a604-636e-498d-95b2-90aa8ffedda0,math_algebra2_practice_2023,185,19,22,22,0.36363636363636365,22,3.0,0.0,0.8636363636363636,8.409090909090908,clean
08f7b923-be6d-464c-8285-cddffb47d0ea,math_grade8_practice_2023,109,28,28,28,0.4642857142857143,28,3.0,0.10714285714285714,1.0,3.892857142857143,replay
08fb6bd2-b608-44a1-bbd5-7773e973f12f,science_biology_2015,1369,33,46,46,0.06521739130434782,40,22.0,0.2,0.717391304347826,29.76086956521739,clean
08fcd7c2-a15d-4c4a-b41a-0122971ba354,science_grade5_2015,1010,32,36,36,0.0,34,12.0,0.029411764705882353,0.8888888888888888,28.055555555555557,clean
08fcf8af-4289-4e29-838b-3a3b875a821f,math_grade4_2014,168550,32,50,50,0.0,45,33.0,0.1111111111111111,0.64,3371.0,clean
08fe7615-319c-49fa-b671-f850a57eb3de,math_grade5_2014,616,50,50,50,0.76,43,2.0,0.0,1.0,12.32,clean
09079526-a3be-4ec2-bfe3-84ec835f410b,reading_grade5_practice_2024,327,35,38,38,0.02631578947368421,38,5.5,0.02631578947368421,0.9210526315789473,8.605263157894736,clean
09089981-137a-4521-9ee5-4b8bffe62d66,math_grade6_practice_2023,101,15,23,23,0.0,23,3.0,0.08695652173913043,0.6521739130434783,4.391304347826087,clean
0928eb55-a589-4894-a69d-fbfbe2e90111,math_grade4_practice_2023,832,15,18,18,0.0,18,43.0,0.0,0.8333333333333334,46.22222222222222,clean
092af114-dd15-486c-8162-bffeb191a28f,science_biology_2015,2971,40,46,46,0.06521739130434782,40,29.5,0.075,0.8695652173913043,64.58695652173913,clean
0934ebd0-cb37-4ccb-91ae-1d64632e73f0,math_grade3_2014,536,29,40,40,0.125,35,8.0,0.0,0.725,13.4,clean
093c62e7-319a-4c42-93a5-07682b9ace39,math_algebra1_practice_2023,2806,15,18,18,0.0,18,132.0,0.1111111111111111,0.8333333333333334,155.88888888888889,clean
094576d6-e197-4d12-9b95-e454f0285f53,math_grade3_practice_2023,382,8,17,17,0.0,17,7.0,0.0,0.47058823529411764,22.470588235294116,clean
094a5001-93fa-4058-bf8a-bf0c672d398b,math_grade3_practice_2023,79,17,17,17,0.0,17,3.0,0.0,1.0,4.647058823529412,clean
0953179d-a1b4-43c2-8481-9aa60ab6aa3b,science_biology_2015,3683,26,46,46,0.0,40,49.5,0.1,0.5652173913043478,80.06521739130434,clean
095eafd8-2742-457b-88bc-c247af913454,math_grade6_practice_2023,1630,16,23,23,0.0,23,44.0,0.043478260869565216,0.6956521739130435,70.8695652173913,clean
0962c36c-31ce-48b8-9d17-ecd1e0944190,science_grade5_2015,209,35,36,36,0.25,34,3.0,0.029411764705882353,0.9722222222222222,5.805555555555555,clean
0968324b-8e4c-4e4c-9f1e-6709712e1ee4,math_algebra1_practice_2023,2167,11,18,18,0.1111111111111111,18,85.0,0.1111111111111111,0.6111111111111112,120.38888888888889,clean
